,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C € {EUR}
4545,2008-05-09,1953.78,5521.03,17.5,96.26,1123.15,151.12,9.88,90.85,189.71,17.75,17.78,19.88,16.22
4546,2008-05-10,1953.78,5521.03,17.5,96.26,1123.15,151.12,9.88,90.85,189.71,17.75,17.78,19.88,16.22
4547,2008-05-11,1953.78,5521.03,17.5,96.26,1123.15,151.12,9.88,90.85,189.71,17.75,17.78,19.88,16.22
4548,2008-05-12,1953.78,5521.03,17.52,96.26,1123.15,151.12,9.88,90.85,189.71,17.75,17.78,19.88,16.22
4549,2008-05-13,1952.37,5538.1,17.6,96.26,1123.15,151.12,10.01,90.85,189.71,17.75,17.78,19.88,16.22
4550,2008-05-14,1960.15,5582.41,17.67,96.26,1123.15,151.12,10.11,90.85,189.71,17.75,17.78,19.88,16.22
4551,2008-05-15,1966.79,5636.19,17.82,96.26,1123.15,151.12,10.11,90.85,189.71,17.75,17.78,19.88,16.22
4552,2008-05-16,1983.35,5705.81,17.61,96.26,1123.15,151.12,10.16,90.85,189.71,17.75,17.78,19.88,16.22
4553,2008-05-17,1983.35,5705.81,17.61,96.26,1123.15,151.12,10.16,90.85,189.71,17.75,17.78,19.88,16.22
4554,2008-05-18,1983.35,5705.81,17.61,96.26,1123.15,151.12,10.16,90.85,189.71,17.75,17.78,19.88,16.22
4555,2008-05-19,2008.84,5718.62,17.8,96.26,1123.15,151.12,10.24,90.85,189.71,17.75,17.78,19.88,16.22
4556,2008-05-20,1973.51,5638.31,17.5,96.26,1123.15,151.12,10.12,90.85,189.71,17.75,17.78,19.88,16.22
4557,2008-05-21,1968.72,5656.03,17.38,96.26,1123.15,151.12,10.14,90.85,189.71,17.75,17.78,19.88,16.22
4558,2008-05-22,1975.74,5645.66,17.48,96.26,1123.15,151.12,10.01,90.85,189.71,17.75,17.78,19.88,16.22
4559,2008-05-23,1954.3,5643.69,17.32,96.26,1123.15,151.12,9.97,90.85,189.71,17.75,17.78,19.88,16.22
4560,2008-05-24,1954.3,5643.69,17.32,96.26,1123.15,151.12,9.97,90.85,189.71,17.75,17.78,19.88,16.22
4561,2008-05-25,1954.3,5643.69,17.32,96.26,1123.15,151.12,9.97,90.85,189.71,17.75,17.78,19.88,16.22
4562,2008-05-26,1944.74,5595.14,17.12,96.26,1123.15,151.12,9.94,90.85,189.71,17.75,17.78,19.88,16.22
4563,2008-05-27,1919.33,5500.02,16.97,96.26,1123.15,151.12,9.97,90.85,189.71,17.75,17.78,19.88,16.22
4564,2008-05-28,1935.8,5551.5,17.25,96.26,1123.15,151.12,10.06,90.85,189.71,17.75,17.78,19.88,16.22
4565,2008-05-29,1931.61,5537.65,17.07,96.26,1123.15,151.12,10.12,90.85,189.71,17.75,17.78,19.88,16.22
4566,2008-05-30,1964.56,5620.1,17.33,96.26,1123.15,151.12,10.16,90.85,189.71,17.75,17.78,19.88,16.22
4567,2008-05-31,1964.56,5620.1,17.33,96.26,1123.15,151.12,10.16,90.85,189.71,17.75,17.78,19.88,16.22
4568,2008-06-01,1964.56,5620.1,17.33,96.26,1123.15,151.12,10.16,90.85,189.71,17.75,17.78,19.88,16.22
4569,2008-06-02,1950.63,5612.98,17.2,96.26,1123.15,151.12,10.12,90.85,189.71,17.75,17.78,19.88,16.22
4570,2008-06-03,1961.39,5658.51,17.21,96.26,1123.15,151.12,10.12,90.85,189.71,17.75,17.78,19.88,16.22
4571,2008-06-04,1929.65,5576.55,16.96,96.26,1123.15,151.12,10.09,90.85,189.71,17.75,17.78,19.88,16.22
4572,2008-06-05,1923.63,5532.99,16.92,96.26,1123.15,151.12,10.17,90.85,189.71,17.75,17.78,19.88,16.22
4573,2008-06-06,1902.52,5510.08,16.92,96.26,1123.15,151.12,10.17,90.85,189.71,17.75,17.78,19.88,16.22
4574,2008-06-07,1902.52,5510.08,16.92,96.26,1123.15,151.12,10.17,90.85,189.71,17.75,17.78,19.88,16.22
4575,2008-06-08,1902.52,5510.08,16.92,96.26,1123.15,151.12,10.17,90.85,189.71,17.75,17.78,19.88,16.22
4576,2008-06-09,1872.57,5478.24,16.72,96.26,1123.15,151.12,9.99,90.85,189.71,17.75,17.78,19.88,16.22
4577,2008-06-10,1868.98,5411.15,16.45,96.26,1123.15,151.12,9.92,90.85,189.71,17.75,17.78,19.88,16.22
4578,2008-06-11,1838.04,5365.84,16.29,96.26,1123.15,151.12,9.89,90.85,189.71,17.75,17.78,19.88,16.22
4579,2008-06-12,1853.62,5418.87,16.28,96.26,1123.15,151.12,9.9,90.85,189.71,17.75,17.78,19.88,16.22
4580,2008-06-13,1862.69,5435.98,16.33,96.26,1123.15,151.12,9.93,90.85,189.71,17.75,17.78,19.88,16.22
4581,2008-06-14,1862.69,5435.98,16.33,96.26,1123.15,151.12,9.93,90.85,189.71,17.75,17.78,19.88,16.22
4582,2008-06-15,1862.69,5435.98,16.33,96.26,1123.15,151.12,9.93,90.85,189.71,17.75,17.78,19.88,16.22
4583,2008-06-16,1863.26,5431.95,16.35,96.26,1123.15,151.12,9.97,90.85,189.71,17.75,17.78,19.88,16.22
4584,2008-06-17,1883.64,5536.86,16.62,96.26,1123.15,151.12,10.02,90.85,189.71,17.75,17.78,19.88,16.22
4585,2008-06-18,1850.6,5501.62,16.49,96.26,1123.15,151.12,9.95,90.85,189.71,17.75,17.78,19.88,16.22
4586,2008-06-19,1833.17,5462.28,16.34,96.26,1123.15,151.12,9.85,90.85,189.71,17.75,17.78,19.88,16.22
4587,2008-06-20,1822.18,5423.1,16.34,96.26,1123.15,151.12,9.83,90.85,189.71,17.75,17.78,19.88,16.22
4588,2008-06-21,1822.18,5423.1,16.34,96.26,1123.15,151.12,9.83,90.85,189.71,17.75,17.78,19.88,16.22
4589,2008-06-22,1822.18,5423.1,16.34,96.26,1123.15,151.12,9.83,90.85,189.71,17.75,17.78,19.88,16.22
4590,2008-06-23,1789.99,5422.66,16.02,96.26,1123.15,151.12,9.83,90.85,189.71,17.75,17.78,19.88,16.22
4591,2008-06-24,1756.72,5241.15,15.76,96.26,1123.15,151.12,9.71,90.85,189.71,17.75,17.78,19.88,16.22
4592,2008-06-25,1785.01,5247.67,15.98,96.26,1123.15,151.12,9.78,90.85,189.71,17.75,17.78,19.88,16.22
4593,2008-06-26,1744.86,5171.92,15.68,96.26,1123.15,151.12,9.67,90.85,189.71,17.75,17.78,19.88,16.22
4594,2008-06-27,1725.46,5122.24,15.48,96.26,1123.15,151.12,9.54,90.85,189.71,17.75,17.78,19.88,16.22
4595,2008-06-28,1725.46,5122.24,15.48,96.26,1123.15,151.12,9.54,90.85,189.71,17.75,17.78,19.88,16.22
4596,2008-06-29,1725.46,5122.24,15.48,96.26,1123.15,151.12,9.54,90.85,189.71,17.75,17.78,19.88,16.22
4597,2008-06-30,1735.78,5125.53,15.41,96.26,1123.15,151.12,9.54,90.85,189.71,17.75,17.78,19.88,16.22
4598,2008-07-01,1705.53,5054.6,15.16,96.26,1123.15,151.12,9.43,90.85,189.71,17.75,17.78,19.88,16.22
4599,2008-07-02,1715.08,5078.07,15.38,96.26,1123.15,151.12,9.55,90.85,189.71,17.75,17.78,19.88,16.22
4600,2008-07-03,1702.46,4976.5,15.13,96.26,1123.15,151.12,9.27,90.85,189.71,17.75,17.78,19.88,16.22
4601,2008-07-04,1686.24,4956.87,15.03,96.26,1123.15,151.12,9.3,90.85,189.71,17.75,17.78,19.88,16.22
4602,2008-07-05,1686.24,4956.87,15.03,96.26,1123.15,151.12,9.3,90.85,189.71,17.75,17.78,19.88,16.22
4603,2008-07-06,1686.24,4956.87,15.03,96.26,1123.15,151.12,9.3,90.85,189.71,17.75,17.78,19.88,16.22
