,Date,KLP AksjeNorden Indeks {NOK},C WorldWide Norden {NOK},SEB Nordenfond {SEK},Allianz Europe Equity Growth R EUR {EUR},Allianz Europe Equity Value I EUR {EUR},iShares Europe Equity Index (LU) A2 EUR {EUR},BGF US Growth A2 {USD},BGF US Basic Value D2 {USD},iShares North America Eq Idx (LU) A2 USD {USD},BGF Asian Growth Leaders D2 {USD},BGF Asian Growth Leaders D2.1 {USD},JPM Asia Pacific Equity A (acc) USD {USD},NT All Cntry Asia exJpnCst ESG EqIdx C € {EUR}
3496,2005-06-25,1419.63,4005.56,13.03,96.26,1123.15,151.12,9.17,90.85,189.71,17.75,17.78,19.88,16.22
3497,2005-06-26,1419.59,4005.56,13.03,96.26,1123.15,151.12,9.17,90.85,189.71,17.75,17.78,19.88,16.22
3498,2005-06-27,1397.13,3954.7,12.85,96.26,1123.15,151.12,9.14,90.85,189.71,17.75,17.78,19.88,16.22
3499,2005-06-28,1404.32,3982.74,12.95,96.26,1123.15,151.12,9.17,90.85,189.71,17.75,17.78,19.88,16.22
3500,2005-06-29,1403.74,3977.02,13.09,96.26,1123.15,151.12,9.2,90.85,189.71,17.75,17.78,19.88,16.22
3501,2005-06-30,1402.36,3996.18,13.14,96.26,1123.15,151.12,9.19,90.85,189.71,17.75,17.78,19.88,16.22
3502,2005-07-01,1402.0,3988.82,13.23,96.26,1123.15,151.12,9.11,90.85,189.71,17.75,17.78,19.88,16.22
3503,2005-07-02,1401.95,3988.82,13.23,96.26,1123.15,151.12,9.11,90.85,189.71,17.75,17.78,19.88,16.22
3504,2005-07-03,1401.9,3988.82,13.23,96.26,1123.15,151.12,9.11,90.85,189.71,17.75,17.78,19.88,16.22
3505,2005-07-04,1411.16,4032.67,13.34,96.26,1123.15,151.12,9.12,90.85,189.71,17.75,17.78,19.88,16.22
3506,2005-07-05,1419.74,4047.59,13.3,96.26,1123.15,151.12,9.13,90.85,189.71,17.75,17.78,19.88,16.22
3507,2005-07-06,1433.84,4093.69,13.37,96.26,1123.15,151.12,9.21,90.85,189.71,17.75,17.78,19.88,16.22
3508,2005-07-07,1407.57,4022.77,13.17,96.26,1123.15,151.12,9.08,90.85,189.71,17.75,17.78,19.88,16.22
3509,2005-07-08,1431.99,4092.42,13.44,96.26,1123.15,151.12,9.18,90.85,189.71,17.75,17.78,19.88,16.22
3510,2005-07-09,1432.01,4092.42,13.44,96.26,1123.15,151.12,9.18,90.85,189.71,17.75,17.78,19.88,16.22
3511,2005-07-10,1431.97,4092.42,13.44,96.26,1123.15,151.12,9.18,90.85,189.71,17.75,17.78,19.88,16.22
3512,2005-07-11,1444.5,4113.02,13.57,96.26,1123.15,151.12,9.3,90.85,189.71,17.75,17.78,19.88,16.22
3513,2005-07-12,1444.03,4115.09,13.52,96.26,1123.15,151.12,9.35,90.85,189.71,17.75,17.78,19.88,16.22
3514,2005-07-13,1452.91,4149.15,13.52,96.26,1123.15,151.12,9.38,90.85,189.71,17.75,17.78,19.88,16.22
3515,2005-07-14,1455.96,4156.52,13.57,96.26,1123.15,151.12,9.37,90.85,189.71,17.75,17.78,19.88,16.22
3516,2005-07-15,1452.38,4130.06,13.47,96.26,1123.15,151.12,9.34,90.85,189.71,17.75,17.78,19.88,16.22
3517,2005-07-16,1452.36,4130.06,13.47,96.26,1123.15,151.12,9.34,90.85,189.71,17.75,17.78,19.88,16.22
3518,2005-07-17,1452.31,4130.06,13.47,96.26,1123.15,151.12,9.34,90.85,189.71,17.75,17.78,19.88,16.22
3519,2005-07-18,1457.97,4135.02,13.48,96.26,1123.15,151.12,9.32,90.85,189.71,17.75,17.78,19.88,16.22
3520,2005-07-19,1464.13,4142.57,13.49,96.26,1123.15,151.12,9.33,90.85,189.71,17.75,17.78,19.88,16.22
3521,2005-07-20,1444.87,4102.92,13.46,96.26,1123.15,151.12,9.37,90.85,189.71,17.75,17.78,19.88,16.22
3522,2005-07-21,1433.59,4115.67,13.46,96.26,1123.15,151.12,9.41,90.85,189.71,17.75,17.78,19.88,16.22
3523,2005-07-22,1438.14,4130.69,13.51,96.26,1123.15,151.12,9.41,90.85,189.71,17.75,17.78,19.88,16.22
3524,2005-07-23,1438.09,4130.69,13.51,96.26,1123.15,151.12,9.41,90.85,189.71,17.75,17.78,19.88,16.22
3525,2005-07-24,1438.04,4130.69,13.51,96.26,1123.15,151.12,9.41,90.85,189.71,17.75,17.78,19.88,16.22
3526,2005-07-25,1443.25,4129.96,13.58,96.26,1123.15,151.12,9.43,90.85,189.71,17.75,17.78,19.88,16.22
3527,2005-07-26,1441.45,4134.31,13.64,96.26,1123.15,151.12,9.41,90.85,189.71,17.75,17.78,19.88,16.22
